slug,product_name,image_url_1,image_url_2,image_url_3
c15-34-6-small-400-compact-wooden-brush,C15-34-6 Small 400 Compact Wooden Brush,https://rukminim2.flixcart.com/image/612/612/xif0q/broom-brush/l/k/t/1-wooden-laundry-scrub-brush-pack-of-1-hard-bristles-for-clothes-original-imahgsnzqz9ypnex.jpeg?q=70,https://rukminim2.flixcart.com/image/612/612/xif0q/broom-brush/6/i/o/2-wooden-laundry-scrub-brush-pack-of-2-hard-bristles-for-clothes-original-imahjfg3dum9jst5.jpeg?q=70,https://rukminim2.flixcart.com/image/612/612/xif0q/broom-brush/s/0/j/2-wood-cloth-wash-laundry-brush-unitysales-original-imagk5fwa2bxyrcj.jpeg?q=70
c15-42-60-branch-pruning-scissors,C15-42-60 Branch Pruning Scissors,https://rukminim2.flixcart.com/image/612/612/xif0q/pruner/h/s/v/1-5-pruning-cutter-cutter-plant-scissor-heavy-duty-gardening-original-imahk74uzbenrazt.jpeg?q=70,https://rukminim2.flixcart.com/image/612/612/xif0q/pruner/g/g/h/0-98-premium-garden-sharp-cutter-pruners-scissor-with-grip-original-imahh6trgazzwfpy.jpeg?q=70,https://rukminim2.flixcart.com/image/612/612/xif0q/pruner/i/j/f/1-garden-plant-branch-shears-pruners-scissor-pruning-shear-original-imahhpzgcqphjtg5.jpeg?q=70
dd5007m11-mini-fan,DD5007(M11) Mini Fan,https://rukminim2.flixcart.com/image/612/612/xif0q/usb-gadget/g/q/y/portable-mini-hand-fan-with-3-speed-1200-mah-battery-usb-fan-original-imahhdvsntcgmxup.jpeg?q=70,https://rukminim2.flixcart.com/image/612/612/xif0q/usb-gadget/f/1/7/portable-mini-hand-fan-with-3-speed-1200-mah-battery-usb-fan-original-imahhh3fuk3bp5yj.jpeg?q=70,https://rukminim2.flixcart.com/image/612/612/xif0q/usb-gadget/t/d/w/fancyminifan-wonderwhimzy-original-imahmsf3fyjcwdba.jpeg?q=70
fp1528b-mini-fan,FP1528B Mini Fan,https://rukminim2.flixcart.com/image/612/612/xif0q/usb-gadget/g/q/y/portable-mini-hand-fan-with-3-speed-1200-mah-battery-usb-fan-original-imahhdvsntcgmxup.jpeg?q=70,https://rukminim2.flixcart.com/image/612/612/xif0q/usb-gadget/f/1/7/portable-mini-hand-fan-with-3-speed-1200-mah-battery-usb-fan-original-imahhh3fuk3bp5yj.jpeg?q=70,https://rukminim2.flixcart.com/image/612/612/xif0q/usb-gadget/t/d/w/fancyminifan-wonderwhimzy-original-imahmsf3fyjcwdba.jpeg?q=70
fq1522-mini-fan,FQ1522 Mini Fan,https://rukminim2.flixcart.com/image/612/612/xif0q/usb-gadget/g/q/y/portable-mini-hand-fan-with-3-speed-1200-mah-battery-usb-fan-original-imahhdvsntcgmxup.jpeg?q=70,https://rukminim2.flixcart.com/image/612/612/xif0q/usb-gadget/f/1/7/portable-mini-hand-fan-with-3-speed-1200-mah-battery-usb-fan-original-imahhh3fuk3bp5yj.jpeg?q=70,https://rukminim2.flixcart.com/image/612/612/xif0q/usb-gadget/t/d/w/fancyminifan-wonderwhimzy-original-imahmsf3fyjcwdba.jpeg?q=70
h09-humidifier,H09 Humidifier,https://rukminim2.flixcart.com/image/612/612/xif0q/air-purifier/u/x/d/2-6-h2o-pink-usb-cool-mist-humidifier-300ml-7-color-led-light-original-imahgbbscnphfgjz.jpeg?q=70,https://rukminim2.flixcart.com/image/612/612/xif0q/air-purifier/x/o/5/3-5-10-36-mini-humidifier-usb-personal-desktop-air-travel-office-original-imahhwjzqmcnc467.jpeg?q=70,https://rukminim2.flixcart.com/image/612/612/xif0q/air-purifier/l/z/3/12-5-mini-cool-mist-humidifier-with-led-light-silent-operation-6-original-imahjne6yaphbtgu.jpeg?q=70
hk59-mini-fan,HK59 Mini Fan,https://rukminim2.flixcart.com/image/612/612/xif0q/usb-gadget/g/q/y/portable-mini-hand-fan-with-3-speed-1200-mah-battery-usb-fan-original-imahhdvsntcgmxup.jpeg?q=70,https://rukminim2.flixcart.com/image/612/612/xif0q/usb-gadget/f/1/7/portable-mini-hand-fan-with-3-speed-1200-mah-battery-usb-fan-original-imahhh3fuk3bp5yj.jpeg?q=70,https://rukminim2.flixcart.com/image/612/612/xif0q/usb-gadget/t/d/w/fancyminifan-wonderwhimzy-original-imahmsf3fyjcwdba.jpeg?q=70
hk59-20a-mini-fan,HK59-20A Mini Fan,https://rukminim2.flixcart.com/image/612/612/xif0q/usb-gadget/g/q/y/portable-mini-hand-fan-with-3-speed-1200-mah-battery-usb-fan-original-imahhdvsntcgmxup.jpeg?q=70,https://rukminim2.flixcart.com/image/612/612/xif0q/usb-gadget/f/1/7/portable-mini-hand-fan-with-3-speed-1200-mah-battery-usb-fan-original-imahhh3fuk3bp5yj.jpeg?q=70,https://rukminim2.flixcart.com/image/612/612/xif0q/usb-gadget/t/d/w/fancyminifan-wonderwhimzy-original-imahmsf3fyjcwdba.jpeg?q=70
hk59-21b-mini-fan,HK59-21B Mini Fan,https://rukminim2.flixcart.com/image/612/612/xif0q/usb-gadget/g/q/y/portable-mini-hand-fan-with-3-speed-1200-mah-battery-usb-fan-original-imahhdvsntcgmxup.jpeg?q=70,https://rukminim2.flixcart.com/image/612/612/xif0q/usb-gadget/f/1/7/portable-mini-hand-fan-with-3-speed-1200-mah-battery-usb-fan-original-imahhh3fuk3bp5yj.jpeg?q=70,https://rukminim2.flixcart.com/image/612/612/xif0q/usb-gadget/t/d/w/fancyminifan-wonderwhimzy-original-imahmsf3fyjcwdba.jpeg?q=70
hx-z1-mini-fan,HX-Z1 Mini Fan,https://rukminim2.flixcart.com/image/612/612/xif0q/usb-gadget/g/q/y/portable-mini-hand-fan-with-3-speed-1200-mah-battery-usb-fan-original-imahhdvsntcgmxup.jpeg?q=70,https://rukminim2.flixcart.com/image/612/612/xif0q/usb-gadget/f/1/7/portable-mini-hand-fan-with-3-speed-1200-mah-battery-usb-fan-original-imahhh3fuk3bp5yj.jpeg?q=70,https://rukminim2.flixcart.com/image/612/612/xif0q/usb-gadget/t/d/w/fancyminifan-wonderwhimzy-original-imahmsf3fyjcwdba.jpeg?q=70
hx103-mini-fan,HX103 Mini Fan,https://rukminim2.flixcart.com/image/612/612/xif0q/usb-gadget/g/q/y/portable-mini-hand-fan-with-3-speed-1200-mah-battery-usb-fan-original-imahhdvsntcgmxup.jpeg?q=70,https://rukminim2.flixcart.com/image/612/612/xif0q/usb-gadget/f/1/7/portable-mini-hand-fan-with-3-speed-1200-mah-battery-usb-fan-original-imahhh3fuk3bp5yj.jpeg?q=70,https://rukminim2.flixcart.com/image/612/612/xif0q/usb-gadget/t/d/w/fancyminifan-wonderwhimzy-original-imahmsf3fyjcwdba.jpeg?q=70
jb103-mini-fan,JB103 Mini Fan,https://rukminim2.flixcart.com/image/612/612/xif0q/usb-gadget/g/q/y/portable-mini-hand-fan-with-3-speed-1200-mah-battery-usb-fan-original-imahhdvsntcgmxup.jpeg?q=70,https://rukminim2.flixcart.com/image/612/612/xif0q/usb-gadget/f/1/7/portable-mini-hand-fan-with-3-speed-1200-mah-battery-usb-fan-original-imahhh3fuk3bp5yj.jpeg?q=70,https://rukminim2.flixcart.com/image/612/612/xif0q/usb-gadget/t/d/w/fancyminifan-wonderwhimzy-original-imahmsf3fyjcwdba.jpeg?q=70
jl8818-mini-fan,JL8818 Mini Fan,https://rukminim2.flixcart.com/image/612/612/xif0q/usb-gadget/g/q/y/portable-mini-hand-fan-with-3-speed-1200-mah-battery-usb-fan-original-imahhdvsntcgmxup.jpeg?q=70,https://rukminim2.flixcart.com/image/612/612/xif0q/usb-gadget/f/1/7/portable-mini-hand-fan-with-3-speed-1200-mah-battery-usb-fan-original-imahhh3fuk3bp5yj.jpeg?q=70,https://rukminim2.flixcart.com/image/612/612/xif0q/usb-gadget/t/d/w/fancyminifan-wonderwhimzy-original-imahmsf3fyjcwdba.jpeg?q=70
lp501-mini-fan,LP501 Mini Fan,https://rukminim2.flixcart.com/image/612/612/xif0q/usb-gadget/g/q/y/portable-mini-hand-fan-with-3-speed-1200-mah-battery-usb-fan-original-imahhdvsntcgmxup.jpeg?q=70,https://rukminim2.flixcart.com/image/612/612/xif0q/usb-gadget/f/1/7/portable-mini-hand-fan-with-3-speed-1200-mah-battery-usb-fan-original-imahhh3fuk3bp5yj.jpeg?q=70,https://rukminim2.flixcart.com/image/612/612/xif0q/usb-gadget/t/d/w/fancyminifan-wonderwhimzy-original-imahmsf3fyjcwdba.jpeg?q=70
lp5101-mini-fan,LP5101 Mini Fan,https://rukminim2.flixcart.com/image/612/612/xif0q/usb-gadget/g/q/y/portable-mini-hand-fan-with-3-speed-1200-mah-battery-usb-fan-original-imahhdvsntcgmxup.jpeg?q=70,https://rukminim2.flixcart.com/image/612/612/xif0q/usb-gadget/f/1/7/portable-mini-hand-fan-with-3-speed-1200-mah-battery-usb-fan-original-imahhh3fuk3bp5yj.jpeg?q=70,https://rukminim2.flixcart.com/image/612/612/xif0q/usb-gadget/t/d/w/fancyminifan-wonderwhimzy-original-imahmsf3fyjcwdba.jpeg?q=70
lp512-mini-fan,LP512 Mini Fan,https://rukminim2.flixcart.com/image/612/612/xif0q/usb-gadget/g/q/y/portable-mini-hand-fan-with-3-speed-1200-mah-battery-usb-fan-original-imahhdvsntcgmxup.jpeg?q=70,https://rukminim2.flixcart.com/image/612/612/xif0q/usb-gadget/f/1/7/portable-mini-hand-fan-with-3-speed-1200-mah-battery-usb-fan-original-imahhh3fuk3bp5yj.jpeg?q=70,https://rukminim2.flixcart.com/image/612/612/xif0q/usb-gadget/t/d/w/fancyminifan-wonderwhimzy-original-imahmsf3fyjcwdba.jpeg?q=70
lp551-mini-fan,LP551 Mini Fan,https://rukminim2.flixcart.com/image/612/612/xif0q/usb-gadget/g/q/y/portable-mini-hand-fan-with-3-speed-1200-mah-battery-usb-fan-original-imahhdvsntcgmxup.jpeg?q=70,https://rukminim2.flixcart.com/image/612/612/xif0q/usb-gadget/f/1/7/portable-mini-hand-fan-with-3-speed-1200-mah-battery-usb-fan-original-imahhh3fuk3bp5yj.jpeg?q=70,https://rukminim2.flixcart.com/image/612/612/xif0q/usb-gadget/t/d/w/fancyminifan-wonderwhimzy-original-imahmsf3fyjcwdba.jpeg?q=70
mini139-mini-fan,MINI139 Mini Fan,https://rukminim2.flixcart.com/image/612/612/xif0q/usb-gadget/g/q/y/portable-mini-hand-fan-with-3-speed-1200-mah-battery-usb-fan-original-imahhdvsntcgmxup.jpeg?q=70,https://rukminim2.flixcart.com/image/612/612/xif0q/usb-gadget/f/1/7/portable-mini-hand-fan-with-3-speed-1200-mah-battery-usb-fan-original-imahhh3fuk3bp5yj.jpeg?q=70,https://rukminim2.flixcart.com/image/612/612/xif0q/usb-gadget/t/d/w/fancyminifan-wonderwhimzy-original-imahmsf3fyjcwdba.jpeg?q=70
mj127-mini-fan,MJ127 Mini Fan,https://rukminim2.flixcart.com/image/612/612/xif0q/usb-gadget/g/q/y/portable-mini-hand-fan-with-3-speed-1200-mah-battery-usb-fan-original-imahhdvsntcgmxup.jpeg?q=70,https://rukminim2.flixcart.com/image/612/612/xif0q/usb-gadget/f/1/7/portable-mini-hand-fan-with-3-speed-1200-mah-battery-usb-fan-original-imahhh3fuk3bp5yj.jpeg?q=70,https://rukminim2.flixcart.com/image/612/612/xif0q/usb-gadget/t/d/w/fancyminifan-wonderwhimzy-original-imahmsf3fyjcwdba.jpeg?q=70
oversize-handheld-mini-fan,Oversize Handheld Mini Fan,https://rukminim2.flixcart.com/image/612/612/xif0q/usb-gadget/g/q/y/portable-mini-hand-fan-with-3-speed-1200-mah-battery-usb-fan-original-imahhdvsntcgmxup.jpeg?q=70,https://rukminim2.flixcart.com/image/612/612/xif0q/usb-gadget/f/1/7/portable-mini-hand-fan-with-3-speed-1200-mah-battery-usb-fan-original-imahhh3fuk3bp5yj.jpeg?q=70,https://rukminim2.flixcart.com/image/612/612/xif0q/usb-gadget/t/d/w/fancyminifan-wonderwhimzy-original-imahmsf3fyjcwdba.jpeg?q=70
sk59-mini-fan,SK59 Mini Fan,https://rukminim2.flixcart.com/image/612/612/xif0q/usb-gadget/g/q/y/portable-mini-hand-fan-with-3-speed-1200-mah-battery-usb-fan-original-imahhdvsntcgmxup.jpeg?q=70,https://rukminim2.flixcart.com/image/612/612/xif0q/usb-gadget/f/1/7/portable-mini-hand-fan-with-3-speed-1200-mah-battery-usb-fan-original-imahhh3fuk3bp5yj.jpeg?q=70,https://rukminim2.flixcart.com/image/612/612/xif0q/usb-gadget/t/d/w/fancyminifan-wonderwhimzy-original-imahmsf3fyjcwdba.jpeg?q=70
sq612-handheld-mini-fan,SQ612 Handheld Mini Fan,https://rukminim2.flixcart.com/image/612/612/xif0q/usb-gadget/g/q/y/portable-mini-hand-fan-with-3-speed-1200-mah-battery-usb-fan-original-imahhdvsntcgmxup.jpeg?q=70,https://rukminim2.flixcart.com/image/612/612/xif0q/usb-gadget/f/1/7/portable-mini-hand-fan-with-3-speed-1200-mah-battery-usb-fan-original-imahhh3fuk3bp5yj.jpeg?q=70,https://rukminim2.flixcart.com/image/612/612/xif0q/usb-gadget/t/d/w/fancyminifan-wonderwhimzy-original-imahmsf3fyjcwdba.jpeg?q=70
sq7777-mini-fan,SQ7777 Mini Fan,https://rukminim2.flixcart.com/image/612/612/xif0q/usb-gadget/g/q/y/portable-mini-hand-fan-with-3-speed-1200-mah-battery-usb-fan-original-imahhdvsntcgmxup.jpeg?q=70,https://rukminim2.flixcart.com/image/612/612/xif0q/usb-gadget/f/1/7/portable-mini-hand-fan-with-3-speed-1200-mah-battery-usb-fan-original-imahhh3fuk3bp5yj.jpeg?q=70,https://rukminim2.flixcart.com/image/612/612/xif0q/usb-gadget/t/d/w/fancyminifan-wonderwhimzy-original-imahmsf3fyjcwdba.jpeg?q=70
sq7777-2-mini-fan,SQ7777-2 Mini Fan,https://rukminim2.flixcart.com/image/612/612/xif0q/usb-gadget/g/q/y/portable-mini-hand-fan-with-3-speed-1200-mah-battery-usb-fan-original-imahhdvsntcgmxup.jpeg?q=70,https://rukminim2.flixcart.com/image/612/612/xif0q/usb-gadget/f/1/7/portable-mini-hand-fan-with-3-speed-1200-mah-battery-usb-fan-original-imahhh3fuk3bp5yj.jpeg?q=70,https://rukminim2.flixcart.com/image/612/612/xif0q/usb-gadget/t/d/w/fancyminifan-wonderwhimzy-original-imahmsf3fyjcwdba.jpeg?q=70
zb088-mini-fan,ZB088 Mini Fan,https://rukminim2.flixcart.com/image/612/612/xif0q/usb-gadget/g/q/y/portable-mini-hand-fan-with-3-speed-1200-mah-battery-usb-fan-original-imahhdvsntcgmxup.jpeg?q=70,https://rukminim2.flixcart.com/image/612/612/xif0q/usb-gadget/f/1/7/portable-mini-hand-fan-with-3-speed-1200-mah-battery-usb-fan-original-imahhh3fuk3bp5yj.jpeg?q=70,https://rukminim2.flixcart.com/image/612/612/xif0q/usb-gadget/t/d/w/fancyminifan-wonderwhimzy-original-imahmsf3fyjcwdba.jpeg?q=70
zb088b-mini-fan,ZB088B Mini Fan,https://rukminim2.flixcart.com/image/612/612/xif0q/usb-gadget/g/q/y/portable-mini-hand-fan-with-3-speed-1200-mah-battery-usb-fan-original-imahhdvsntcgmxup.jpeg?q=70,https://rukminim2.flixcart.com/image/612/612/xif0q/usb-gadget/f/1/7/portable-mini-hand-fan-with-3-speed-1200-mah-battery-usb-fan-original-imahhh3fuk3bp5yj.jpeg?q=70,https://rukminim2.flixcart.com/image/612/612/xif0q/usb-gadget/t/d/w/fancyminifan-wonderwhimzy-original-imahmsf3fyjcwdba.jpeg?q=70
